--_BeginData_
NTU|Jaz&Ty|110000.000|110028.240|0.0256727272727273
NTU|Trademark|100000.000|100023.220|0.0232200000000000
SMU|2304 Team Bravo|100000.000|100017.230|0.0172300000000000
SMU|SSSL|100000.000|100012.940|0.0129400000000000
SP|Financialist|110000.000|110011.150|0.0101363636363636
NUS|Veterans|100000.000|100000.000|0E-16
NTU|Le Fantôme|100000.000|100000.000|0E-16
SIM|iTrade|100000.000|100000.000|0E-16
NTU|Dragon Tuskers|100000.000|100000.000|0E-16
SMU|loveprevails|100000.000|100000.000|0E-16
NTU|CMX|100000.000|100000.000|0E-16
NUS|Perception|100000.000|100000.000|0E-16
NUS|AAA|110000.000|110000.000|0E-16
NTU|Ms GJ|100000.000|100000.000|0E-16
SMU|The Bullraiders|110000.000|110000.000|0E-16
SMU|desdunlie|100000.000|100000.000|0E-16
NTU|Team Winstonism|100000.000|100000.000|0E-16
RP|Team Lepak|100000.000|100000.000|0E-16
SP|Never lose moneh|100000.000|100000.000|0E-16
NUS|FINXXX|100000.000|100000.000|0E-16
NUS|Hungry Old Men|100000.000|100000.000|0E-16
NTU|victory|100000.000|100000.000|0E-16
NUS|Security|100000.000|100000.000|0E-16
NTU|Huat Kings|100000.000|100000.000|0E-16
RP|Project X|110000.000|110000.000|0E-16
NP|The Chocolate Beanies|110000.000|110000.000|0E-16
SMU|SMUrfs|100000.000|100000.000|0E-16
NUS|Categorical|100000.000|100000.000|0E-16
NUS|Submarine|100000.000|100000.000|0E-16
NP|Scarlet|100000.000|100000.000|0E-16
NTU|Tan Family|100000.000|100000.000|0E-16
NUS|Kimlane|110000.000|110000.000|0E-16
NUS|NeoCo|100000.000|100000.000|0E-16
NTU|Trader Joe|100000.000|100000.000|0E-16
NUS|EFX|100000.000|100000.000|0E-16
NP|Pumped Up Kids|100000.000|100000.000|0E-16
NTU|GREEN TEA|100000.000|100000.000|0E-16
NUS|Glen and Andre Capital Partners|100000.000|100000.000|0E-16
NUS|Chuang Xin Ting Ke|100000.000|100000.000|0E-16
NTU|Bullish Streak|100000.000|100000.000|0E-16
NUS|FOREVER YOUNG|100000.000|100000.000|0E-16
SIM|big banana|100000.000|100000.000|0E-16
NUS|Red Bull|100000.000|100000.000|0E-16
NTU|SolidMAT|100000.000|100000.000|0E-16
NP|Chili|100000.000|100000.000|0E-16
NUS|Yamada|100000.000|100000.000|0E-16
NUS|famiLEE|100000.000|100000.000|0E-16
NTU|Quadrifoglio|100000.000|100000.000|0E-16
SP|Honey Badger|100000.000|100000.000|0E-16
NUS|Dragon Finance|100000.000|100000.000|0E-16
SMU|Slap Pals|100000.000|100000.000|0E-16
NTU|Champions|100000.000|100000.000|0E-16
NUS|Dragon|100000.000|100000.000|0E-16
SMU|Hakuna Matata|100000.000|100000.000|0E-16
NUS|Trojan|100000.000|100000.000|0E-16
NTU|KAP|100000.000|100000.000|0E-16
NUS|FDtrading|100000.000|100000.000|0E-16
NTU|Exchangenomics|100000.000|100000.000|0E-16
NTU|Rockina|110000.000|110000.000|0E-16
NTU|Riverside|100000.000|100000.000|0E-16
NUS|SHANGHAIBEAR|100000.000|100000.000|0E-16
NTU|Best of luck|100000.000|100000.000|0E-16
SMU|Norne LLP|100000.000|100000.000|0E-16
NUS|Beyond3000|100000.000|100000.000|0E-16
SMU|The Merchants|100000.000|100000.000|0E-16
NUS|yangnus5|100000.000|100000.000|0E-16
NTU|Security Guards|100000.000|100000.000|0E-16
NUS|Wai Capital|100000.000|100000.000|0E-16
NP|PPG RULE SGX|100000.000|100000.000|0E-16
NP|comeinmybed|100000.000|100000.000|0E-16
NTU|NTUHoneybadger|100000.000|100000.000|0E-16
NTU|Edouard|100000.000|100000.000|0E-16
NTU|CMI SECURITIES|100000.000|100000.000|0E-16
SMU|Diaosers|100000.000|100000.000|0E-16
NUS|chandeliersablaze|100000.000|100000.000|0E-16
NTU|Bread Toast|100000.000|100000.000|0E-16
NUS|Nathan+|100000.000|100000.000|0E-16
NTU|The killer scarecrows|100000.000|100000.000|0E-16
NTU|Team Alpha|110000.000|110000.000|0E-16
OU|flying mouth|110000.000|110000.000|0E-16
NTU|The Stockers|100000.000|100000.000|0E-16
NTU|Dragon Breath|100000.000|100000.000|0E-16
